alt_haplotype_id,primary_contig_id,symbol,source
ENSG00000276797,ENSG00000284387,MIR24-2,ensembl_id_history_name
ENSG00000276798,ENSG00000239961,LILRA4,ensembl_alt_contig
ENSG00000276799,ENSG00000158955,WNT9B,ensembl_alt_contig
ENSG00000276802,ENSG00000128731,HERC2,ensembl_alt_contig
ENSG00000276806,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000276811,ENSG00000284360,MIR6125,ensembl_id_history_name
ENSG00000276820,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000276821,ENSG00000196240,OR2T2,ensembl_alt_contig
ENSG00000276825,ENSG00000069696,DRD4,ensembl_alt_contig
ENSG00000276833,ENSG00000270647,TAF15,ensembl_alt_contig
ENSG00000276836,ENSG00000159314,ARHGAP27,ensembl_alt_contig
ENSG00000276838,ENSG00000167711,SERPINF2,ensembl_alt_contig
ENSG00000276848,ENSG00000104970,KIR3DX1,ensembl_alt_contig
ENSG00000276849,ENSG00000211772,TRBC2,ensembl_alt_contig
ENSG00000276856,ENSG00000275835,TUBGCP5,ensembl_alt_contig
ENSG00000276858,ENSG00000186431,FCAR,ensembl_alt_contig
ENSG00000276870,ENSG00000069764,PLA2G10,ensembl_alt_contig
ENSG00000276875,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000276876,ENSG00000196132,MYT1,ensembl_alt_contig
ENSG00000276879,ENSG00000119632,IFI27L2,ensembl_alt_contig
ENSG00000276880,ENSG00000165948,IFI27L1,ensembl_alt_contig
ENSG00000276881,ENSG00000252720,RNU6-1258P,ensembl_alt_contig
ENSG00000276882,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000276885,ENSG00000221957,KIR2DS4,ensembl_alt_contig
ENSG00000276886,ENSG00000166923,GREM1,ensembl_alt_contig
ENSG00000276887,ENSG00000167614,TTYH1,ensembl_alt_contig
ENSG00000276896,ENSG00000153684,GOLGA8F,ensembl_alt_contig
ENSG00000276907,ENSG00000159314,ARHGAP27,ensembl_alt_contig
ENSG00000276910,ENSG00000145736,GTF2H2,ensembl_alt_contig
ENSG00000276912,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000276920,ENSG00000145506,NKD2,ensembl_alt_contig
ENSG00000276930,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000276938,ENSG00000236438,FAM157A,ensembl_alt_contig
ENSG00000276948,ENSG00000284193,MIR1257,ensembl_alt_contig
ENSG00000276959,ENSG00000105617,LENG1,ensembl_alt_contig
ENSG00000276971,ENSG00000165125,TRPV6,ensembl_alt_contig
ENSG00000276977,ENSG00000188389,PDCD1,ensembl_alt_contig
ENSG00000276979,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000276985,ENSG00000186431,FCAR,ensembl_alt_contig
ENSG00000276986,ENSG00000270379,HEATR9,ensembl_alt_contig
ENSG00000276987,ENSG00000284229,MIR6848,ensembl_id_history_name
ENSG00000276996,ENSG00000142319,SLC6A3,ensembl_alt_contig
ENSG00000277006,ENSG00000177023,DEFB104B,ensembl_alt_contig
ENSG00000277015,ENSG00000256463,SALL3,ensembl_alt_contig
ENSG00000277016,ENSG00000211892,IGHG4,ensembl_alt_contig
ENSG00000277018,ENSG00000187581,COX8C,ensembl_alt_contig
ENSG00000277028,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000277033,ENSG00000175711,B3GNTL1,ensembl_alt_contig
ENSG00000277042,ENSG00000275722,LYZL6,ensembl_alt_contig
ENSG00000277044,ENSG00000125510,OPRL1,ensembl_alt_contig
ENSG00000277065,ENSG00000258986,TMEM179,ensembl_alt_contig
ENSG00000277068,ENSG00000241598,KRTAP5-4,ensembl_alt_contig
ENSG00000277069,ENSG00000182631,RXFP3,ensembl_alt_contig
ENSG00000277070,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000277076,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277078,ENSG00000221957,KIR2DS4,ensembl_alt_contig
ENSG00000277079,ENSG00000170889,RPS9,ensembl_alt_contig
ENSG00000277086,ENSG00000166912,MTMR10,ensembl_alt_contig
ENSG00000277090,ENSG00000183629,GOLGA8G,ensembl_alt_contig
ENSG00000277092,ENSG00000239961,LILRA4,ensembl_alt_contig
ENSG00000277094,ENSG00000278265,MIR6770-1,ensembl_alt_contig
ENSG00000277101,ENSG00000114790,ARHGEF26,ensembl_alt_contig
ENSG00000277102,ENSG00000284047,MIR6836,ensembl_id_history_name
ENSG00000277104,ENSG00000276234,TADA2A,ensembl_alt_contig
ENSG00000277106,ENSG00000185294,SPPL2C,ensembl_alt_contig
ENSG00000277110,ENSG00000211721,TRBV6-5,ensembl_alt_contig
ENSG00000277111,ENSG00000225190,PLEKHM1,ensembl_alt_contig
ENSG00000277113,ENSG00000196539,OR2T3,ensembl_alt_contig
ENSG00000277114,ENSG00000088038,CNOT3,ensembl_alt_contig
ENSG00000277131,ENSG00000142606,MMEL1,ensembl_alt_contig
ENSG00000277132,ENSG00000196620,UGT2B15,ensembl_alt_contig
ENSG00000277134,ENSG00000104972,LILRB1,ensembl_alt_contig
ENSG00000277153,ENSG00000199308,RNU6-222P,ensembl_alt_contig
ENSG00000277154,ENSG00000105618,PRPF31,ensembl_alt_contig
ENSG00000277158,ENSG00000284054,MIR7112,ensembl_id_history_name
ENSG00000277175,ENSG00000167633,KIR3DL1,ensembl_alt_contig
ENSG00000277176,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000277177,ENSG00000244482,LILRA6,ensembl_alt_contig
ENSG00000277178,ENSG00000248385,TARM1,ensembl_alt_contig
ENSG00000277179,ENSG00000167634,NLRP7,ensembl_alt_contig
ENSG00000277181,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000277187,ENSG00000244425,RN7SL268P,ensembl_alt_contig
ENSG00000277203,ENSG00000288722,F8A1,ensembl_id_history_name
ENSG00000277221,ENSG00000238083,LRRC37A2,ensembl_alt_contig
ENSG00000277222,ENSG00000011114,BTBD7,ensembl_alt_contig
ENSG00000277225,ENSG00000284155,MIR194-2,ensembl_id_history_name
ENSG00000277236,ENSG00000276409,CCL14,ensembl_alt_contig
ENSG00000277238,ENSG00000121318,TAS2R10,ensembl_alt_contig
ENSG00000277239,ENSG00000284269,MIR7855,ensembl_id_history_name
ENSG00000277240,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000277254,ENSG00000212128,TAS2R13,ensembl_alt_contig
ENSG00000277261,ENSG00000284469,MIR6721,ensembl_alt_contig
ENSG00000277263,ENSG00000204287,HLA-DRA,ensembl_rest_lookup
ENSG00000277272,ENSG00000167633,KIR3DL1,ensembl_alt_contig
ENSG00000277273,ENSG00000134058,CDK7,ensembl_alt_contig
ENSG00000277276,ENSG00000089723,OTUB2,ensembl_alt_contig
ENSG00000277278,ENSG00000128731,HERC2,ensembl_alt_contig
ENSG00000277281,ENSG00000184956,MUC6,ensembl_alt_contig
ENSG00000277284,ENSG00000283880,MIR7704,ensembl_id_history_name
ENSG00000277286,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000277291,ENSG00000185940,KRTAP5-5,ensembl_alt_contig
ENSG00000277292,ENSG00000276293,PIP4K2B,ensembl_alt_contig
ENSG00000277302,ENSG00000283818,MIR7844,ensembl_id_history_name
ENSG00000277314,ENSG00000207650,MIR570,ensembl_alt_contig
ENSG00000277316,ENSG00000121314,TAS2R8,ensembl_alt_contig
ENSG00000277317,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000277318,ENSG00000211937,IGHV2-5,ensembl_alt_contig
ENSG00000277321,ENSG00000284289,MIR6820,ensembl_id_history_name
ENSG00000277325,ENSG00000284148,MIR6756,ensembl_id_history_name
ENSG00000277326,ENSG00000284029,MIR6805,ensembl_id_history_name
ENSG00000277328,ENSG00000284204,MIR19A,ensembl_id_history_name
ENSG00000277334,ENSG00000189430,NCR1,ensembl_alt_contig
ENSG00000277335,ENSG00000167618,LAIR2,ensembl_alt_contig
ENSG00000277336,ENSG00000276085,CCL3L3,ensembl_alt_contig
ENSG00000277339,ENSG00000125522,NPBWR2,ensembl_alt_contig
ENSG00000277345,ENSG00000221957,KIR2DS4,ensembl_alt_contig
ENSG00000277354,ENSG00000150938,CRIM1,ensembl_alt_contig
ENSG00000277355,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277356,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000277359,ENSG00000170889,RPS9,ensembl_alt_contig
ENSG00000277361,ENSG00000104044,OCA2,ensembl_alt_contig
ENSG00000277362,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277364,ENSG00000233859,ADH5P4,ensembl_alt_contig
ENSG00000277365,ENSG00000184983,NDUFA6,ensembl_alt_contig
ENSG00000277375,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000277376,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000277377,ENSG00000197249,SERPINA1,ensembl_alt_contig
ENSG00000277378,ENSG00000225781,OR6V1,ensembl_alt_contig
ENSG00000277380,ENSG00000263512,MIR4311,ensembl_alt_contig
ENSG00000277389,ENSG00000205864,KRTAP5-6,ensembl_alt_contig
ENSG00000277390,ENSG00000128313,APOL5,ensembl_alt_contig
ENSG00000277392,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000277398,ENSG00000104974,LILRA1,ensembl_alt_contig
ENSG00000277401,ENSG00000104067,TJP1,ensembl_alt_contig
ENSG00000277405,ENSG00000170099,SERPINA6,ensembl_alt_contig
ENSG00000277407,ENSG00000263964,MIR4509-3,ensembl_alt_contig
ENSG00000277409,ENSG00000204706,MAMDC2-AS1,ensembl_alt_contig
ENSG00000277414,ENSG00000105609,LILRB5,ensembl_alt_contig
ENSG00000277421,ENSG00000275004,ZNF280B,ensembl_alt_contig
ENSG00000277424,ENSG00000103415,HMOX2,ensembl_alt_contig
ENSG00000277429,ENSG00000205572,SERF1B,ensembl_alt_contig
ENSG00000277439,ENSG00000088053,GP6,ensembl_alt_contig
ENSG00000277441,ENSG00000283819,MIR144,ensembl_id_history_name
ENSG00000277442,ENSG00000189430,NCR1,ensembl_alt_contig
ENSG00000277445,ENSG00000214575,CPEB1,ensembl_alt_contig
ENSG00000277461,ENSG00000264703,MIR4752,ensembl_alt_contig
ENSG00000277477,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000277480,ENSG00000229142,HCG4P8,ensembl_alt_contig
ENSG00000277484,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000277495,ENSG00000256574,OR13A1,ensembl_alt_contig
ENSG00000277518,ENSG00000184956,MUC6,ensembl_alt_contig
ENSG00000277522,ENSG00000207650,MIR570,ensembl_alt_contig
ENSG00000277530,ENSG00000198129,DEFB107B,ensembl_alt_contig
ENSG00000277540,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277547,ENSG00000284489,MIR6751,ensembl_id_history_name
ENSG00000277552,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000277554,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000277557,ENSG00000274620,MIR378J,ensembl_alt_contig
ENSG00000277560,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000277564,ENSG00000100320,RBFOX2,ensembl_alt_contig
ENSG00000277570,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000277571,ENSG00000197561,ELANE,ensembl_alt_contig
ENSG00000277574,ENSG00000211966,IGHV5-51,ensembl_alt_contig
ENSG00000277580,ENSG00000212230,RNU6-747P,ensembl_alt_contig
ENSG00000277585,ENSG00000145113,MUC4,ensembl_alt_contig
ENSG00000277594,ENSG00000278053,DDX52,ensembl_alt_contig
ENSG00000277596,ENSG00000242019,KIR3DL3,ensembl_rest_lookup
ENSG00000277600,ENSG00000088038,CNOT3,ensembl_alt_contig
ENSG00000277601,ENSG00000283857,MIR1247,ensembl_id_history_name
ENSG00000277603,ENSG00000115705,TPO,ensembl_alt_contig
ENSG00000277609,ENSG00000284114,MIR6800,ensembl_id_history_name
ENSG00000277615,ENSG00000088038,CNOT3,ensembl_alt_contig
ENSG00000277616,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000277620,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000277622,ENSG00000283836,MIR6734,ensembl_id_history_name
ENSG00000277633,ENSG00000211896,IGHG1,ensembl_alt_contig
ENSG00000277641,ENSG00000108379,WNT3,ensembl_alt_contig
ENSG00000277643,ENSG00000277264,MIR6833,ensembl_alt_contig
ENSG00000277649,ENSG00000177370,TIMM22,ensembl_alt_contig
ENSG00000277667,ENSG00000167608,TMC4,ensembl_alt_contig
ENSG00000277674,ENSG00000276941,MIR4509-1,ensembl_alt_contig
ENSG00000277676,ENSG00000263413,MIR4538,ensembl_alt_contig
ENSG00000277685,ENSG00000283792,MIR4453,ensembl_id_history_name
ENSG00000277700,ENSG00000284425,MIR8072,ensembl_id_history_name
ENSG00000277703,ENSG00000284293,MIR7113,ensembl_id_history_name
ENSG00000277706,ENSG00000281652,DUX4L7,ensembl_id_history_name
ENSG00000277707,ENSG00000105618,PRPF31,ensembl_alt_contig
ENSG00000277709,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000277714,ENSG00000283950,MIR6791,ensembl_id_history_name
ENSG00000277719,ENSG00000284570,MIR7705,ensembl_id_history_name
ENSG00000277722,ENSG00000170906,NDUFA3,ensembl_alt_contig
ENSG00000277727,ENSG00000283733,MIR146A,ensembl_id_history_name
ENSG00000277730,ENSG00000268320,SCGB1C2,ensembl_alt_contig
ENSG00000277736,ENSG00000284258,MIR8085,ensembl_id_history_name
ENSG00000277742,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000277750,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277751,ENSG00000131042,LILRB2,ensembl_alt_contig
ENSG00000277753,ENSG00000176945,MUC20,ensembl_alt_contig
ENSG00000277768,ENSG00000276085,CCL3L3,ensembl_alt_contig
ENSG00000277773,ENSG00000205571,SMN2,ensembl_alt_contig
ENSG00000277780,ENSG00000283556,MIR376B,ensembl_id_history_name
ENSG00000277781,ENSG00000204839,MROH6,ensembl_alt_contig
ENSG00000277786,ENSG00000167634,NLRP7,ensembl_alt_contig
ENSG00000277789,ENSG00000167608,TMC4,ensembl_alt_contig
ENSG00000277792,ENSG00000283969,MIR6838,ensembl_id_history_name
ENSG00000277800,ENSG00000122145,TBX22,ensembl_alt_contig
ENSG00000277804,ENSG00000196415,PRTN3,ensembl_alt_contig
ENSG00000277805,ENSG00000284081,MIR1199,ensembl_id_history_name
ENSG00000277807,ENSG00000104972,LILRB1,ensembl_alt_contig
ENSG00000277808,ENSG00000105617,LENG1,ensembl_alt_contig
ENSG00000277811,ENSG00000274494,MIR6832,ensembl_alt_contig
ENSG00000277813,ENSG00000263934,SNORD3A,ensembl_id_history_name
ENSG00000277815,ENSG00000283588,MIR376A1,ensembl_id_history_name
ENSG00000277816,ENSG00000204577,LILRB3,ensembl_alt_contig
ENSG00000277819,ENSG00000284402,MIR7107,ensembl_id_history_name
ENSG00000277820,ENSG00000284517,MIR6873,ensembl_alt_contig
ENSG00000277823,ENSG00000231887,PRH1,ensembl_alt_contig
ENSG00000277833,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000277835,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000277845,ENSG00000275558,RN7SKP175,ensembl_alt_contig
ENSG00000277848,ENSG00000157890,MEGF11,ensembl_alt_contig
ENSG00000277850,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277860,ENSG00000277264,MIR6833,ensembl_alt_contig
ENSG00000277868,ENSG00000183323,CCDC125,ensembl_alt_contig
ENSG00000277894,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000277897,ENSG00000099984,GSTT2,ensembl_alt_contig
ENSG00000277908,ENSG00000202215,RNU1-51P,ensembl_alt_contig
ENSG00000277909,ENSG00000152253,SPC25,ensembl_alt_contig
ENSG00000277921,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000277923,ENSG00000125505,MBOAT7,ensembl_alt_contig
ENSG00000277924,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000277926,ENSG00000204099,NEU4,ensembl_alt_contig
ENSG00000277933,ENSG00000283279,MIR376C,ensembl_id_history_name
ENSG00000277934,ENSG00000284032,MIR29A,ensembl_id_history_name
ENSG00000277936,ENSG00000278845,MRPL45,ensembl_alt_contig
ENSG00000277949,ENSG00000188011,RTP5,ensembl_alt_contig
ENSG00000277953,ENSG00000105618,PRPF31,ensembl_alt_contig
ENSG00000277956,ENSG00000186868,MAPT,ensembl_alt_contig
ENSG00000277964,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000277974,ENSG00000274226,TBC1D3H,ensembl_alt_contig
ENSG00000277976,ENSG00000269012,KRT18P40,ensembl_alt_contig
ENSG00000277982,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000277983,ENSG00000214967,NPIPA7,ensembl_alt_contig
ENSG00000277989,ENSG00000264703,MIR4752,ensembl_alt_contig
ENSG00000277990,ENSG00000284202,MIR137,ensembl_id_history_name
ENSG00000277995,ENSG00000207145,SNORA18,ensembl_alt_contig
ENSG00000278005,ENSG00000284012,MIR6840,ensembl_id_history_name
ENSG00000278006,ENSG00000275385,CCL18,ensembl_alt_contig
ENSG00000278016,ENSG00000179886,TIGD5,ensembl_alt_contig
ENSG00000278018,ENSG00000284550,hsa-mir-8069-1,ensembl_alt_contig
ENSG00000278021,ENSG00000182330,PRAMEF8,ensembl_alt_contig
ENSG00000278025,ENSG00000189430,NCR1,ensembl_alt_contig
ENSG00000278027,ENSG00000284117,MIR6883,ensembl_id_history_name
ENSG00000278032,ENSG00000160932,LY6E,ensembl_alt_contig
ENSG00000278042,ENSG00000225698,IGHV3-72,ensembl_alt_contig
ENSG00000278051,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000278061,ENSG00000162840,MT2P1,ensembl_alt_contig
ENSG00000278062,ENSG00000198169,ZNF251,ensembl_alt_contig
ENSG00000278064,ENSG00000284517,MIR6873,ensembl_alt_contig
ENSG00000278067,ENSG00000284311,MIR6742,ensembl_id_history_name
ENSG00000278070,ENSG00000185182,GOLGA8EP,ensembl_alt_contig
ENSG00000278074,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000278079,ENSG00000167633,KIR3DL1,ensembl_alt_contig
ENSG00000278081,ENSG00000170889,RPS9,ensembl_alt_contig
ENSG00000278087,ENSG00000103226,NOMO3,ensembl_alt_contig
ENSG00000278088,ENSG00000205702,CYP2D7,ensembl_alt_contig
ENSG00000278091,ENSG00000105750,ZNF85,ensembl_alt_contig
ENSG00000278111,ENSG00000226761,TAS2R46,ensembl_alt_contig
ENSG00000278114,ENSG00000176945,MUC20,ensembl_alt_contig
ENSG00000278119,ENSG00000179938,GOLGA8J,ensembl_alt_contig
ENSG00000278132,ENSG00000265612,MIR4539,ensembl_alt_contig
ENSG00000278141,ENSG00000274494,MIR6832,ensembl_alt_contig
ENSG00000278145,ENSG00000278505,C17orf78,ensembl_alt_contig
ENSG00000278154,ENSG00000167613,LAIR1,ensembl_alt_contig
ENSG00000278157,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000278161,ENSG00000105619,TFPT,ensembl_alt_contig
ENSG00000278165,ENSG00000184545,DUSP8,ensembl_alt_contig
ENSG00000278167,ENSG00000275385,CCL18,ensembl_alt_contig
ENSG00000278169,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000278174,ENSG00000073969,NSF,ensembl_alt_contig
ENSG00000278183,ENSG00000103222,ABCC1,ensembl_alt_contig
ENSG00000278194,ENSG00000185294,SPPL2C,ensembl_alt_contig
ENSG00000278199,ENSG00000207650,MIR570,ensembl_alt_contig
ENSG00000278201,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000278207,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000278209,ENSG00000277636,MIR8061,ensembl_alt_contig
ENSG00000278210,ENSG00000205869,KRTAP5-1,ensembl_alt_contig
ENSG00000278211,ENSG00000185880,TRIM69,ensembl_alt_contig
ENSG00000278216,ENSG00000135220,UGT2A3,ensembl_alt_contig
ENSG00000278220,ENSG00000182372,CLN8,ensembl_alt_contig
ENSG00000278228,ENSG00000283724,MIR6732,ensembl_id_history_name
ENSG00000278229,ENSG00000182774,RPS17,ensembl_alt_contig
ENSG00000278232,ENSG00000120088,CRHR1,ensembl_alt_contig
ENSG00000278245,ENSG00000274770,MIR6128,ensembl_alt_contig
ENSG00000278247,ENSG00000273976,GOLGA6L1,ensembl_alt_contig
ENSG00000278248,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000278253,ENSG00000182334,OR5P3,ensembl_alt_contig
ENSG00000278262,ENSG00000278221,MIR6511A2,ensembl_alt_contig
ENSG00000278268,ENSG00000165943,MOAP1,ensembl_alt_contig
ENSG00000278270,ENSG00000170889,RPS9,ensembl_alt_contig
ENSG00000278271,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000278279,ENSG00000186818,LILRB4,ensembl_alt_contig
ENSG00000278280,ENSG00000284064,MIR6834,ensembl_alt_contig
ENSG00000278293,ENSG00000211652,IGLV7-43,ensembl_alt_contig
ENSG00000278302,ENSG00000185940,KRTAP5-5,ensembl_alt_contig
ENSG00000278303,ENSG00000145113,MUC4,ensembl_alt_contig
ENSG00000278307,ENSG00000212124,TAS2R19,ensembl_alt_contig
ENSG00000278308,ENSG00000224712,NPIPA3,ensembl_alt_contig
ENSG00000278310,ENSG00000153684,GOLGA8F,ensembl_alt_contig
ENSG00000278312,ENSG00000275183,LENG9,ensembl_alt_contig
ENSG00000278325,ENSG00000186152,LILRP1,ensembl_alt_contig
ENSG00000278326,ENSG00000119698,PPP4R4,ensembl_alt_contig
ENSG00000278327,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000278329,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000278339,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000278352,ENSG00000284219,MIR202,ensembl_id_history_name
ENSG00000278355,ENSG00000187116,LILRA5,ensembl_alt_contig
ENSG00000278361,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278362,ENSG00000189430,NCR1,ensembl_alt_contig
ENSG00000278364,ENSG00000237956,TRIAP1P1,ensembl_alt_contig
ENSG00000278365,ENSG00000170906,NDUFA3,ensembl_alt_contig
ENSG00000278368,ENSG00000167633,KIR3DL1,ensembl_alt_contig
ENSG00000278369,ENSG00000243772,KIR2DL3,ensembl_alt_contig
ENSG00000278372,ENSG00000278259,MYO19,ensembl_alt_contig
ENSG00000278373,ENSG00000152254,G6PC2,ensembl_alt_contig
ENSG00000278377,ENSG00000196539,OR2T3,ensembl_alt_contig
ENSG00000278380,ENSG00000219926,OR7E104P,ensembl_id_history_name
ENSG00000278386,ENSG00000284184,MIR6506,ensembl_alt_contig
ENSG00000278394,ENSG00000264703,MIR4752,ensembl_alt_contig
ENSG00000278403,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278415,ENSG00000186431,FCAR,ensembl_alt_contig
ENSG00000278417,ENSG00000274054,MIR4727,ensembl_alt_contig
ENSG00000278427,ENSG00000167633,KIR3DL1,ensembl_alt_contig
ENSG00000278430,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000278437,ENSG00000105609,LILRB5,ensembl_alt_contig
ENSG00000278442,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278444,ENSG00000167617,CDC42EP5,ensembl_alt_contig
ENSG00000278458,ENSG00000120071,KANSL1,ensembl_alt_contig
ENSG00000278466,ENSG00000198788,MUC2,ensembl_alt_contig
ENSG00000278468,ENSG00000145113,MUC4,ensembl_alt_contig
ENSG00000278474,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278488,ENSG00000147813,NAPRT,ensembl_alt_contig
ENSG00000278489,ENSG00000205867,KRTAP5-2,ensembl_alt_contig
ENSG00000278490,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000278494,ENSG00000085721,RRN3,ensembl_alt_contig
ENSG00000278495,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000278501,ENSG00000177370,TIMM22,ensembl_alt_contig
ENSG00000278503,ENSG00000125498,KIR2DL1,ensembl_alt_contig
ENSG00000278508,ENSG00000185182,GOLGA8EP,ensembl_alt_contig
ENSG00000278512,ENSG00000284469,MIR6721,ensembl_id_history_name
ENSG00000278516,ENSG00000105617,LENG1,ensembl_alt_contig
ENSG00000278521,ENSG00000284085,MIR4732,ensembl_id_history_name
ENSG00000278544,ENSG00000284239,MIR1539,ensembl_id_history_name
ENSG00000278547,ENSG00000284344,MIR2117,ensembl_id_history_name
ENSG00000278548,ENSG00000168619,ADAM18,ensembl_alt_contig
ENSG00000278550,ENSG00000167703,SLC43A2,ensembl_alt_contig
ENSG00000278555,ENSG00000186818,LILRB4,ensembl_alt_contig
ENSG00000278563,ENSG00000257743,MGAM2,ensembl_alt_contig
ENSG00000278565,ENSG00000007129,CEACAM21,ensembl_alt_contig
ENSG00000278566,ENSG00000284733,OR4F29,ensembl_id_history_name
ENSG00000278567,ENSG00000277632,CCL3,ensembl_alt_contig
ENSG00000278574,ENSG00000273611,ZNHIT3,ensembl_alt_contig
ENSG00000278579,ENSG00000283921,MIR1302-9,ensembl_id_history_name
ENSG00000278583,ENSG00000284517,MIR6873,ensembl_alt_contig
ENSG00000278605,ENSG00000170892,TSEN34,ensembl_alt_contig
ENSG00000278606,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000278608,ENSG00000165072,MAMDC2,ensembl_alt_contig
ENSG00000278613,ENSG00000249437,NAIP,ensembl_alt_contig
ENSG00000278614,ENSG00000242473,KIR2DP1,ensembl_alt_contig
ENSG00000278620,ENSG00000241598,KRTAP5-4,ensembl_alt_contig
ENSG00000278622,ENSG00000170892,TSEN34,ensembl_alt_contig
ENSG00000278624,ENSG00000172232,AZU1,ensembl_alt_contig
ENSG00000278629,ENSG00000284122,MIR6717,ensembl_id_history_name
ENSG00000278632,ENSG00000274808,TBC1D3B,ensembl_alt_contig
ENSG00000278634,ENSG00000239998,LILRA2,ensembl_alt_contig
ENSG00000278644,ENSG00000277258,PCGF2,ensembl_alt_contig
ENSG00000278648,ENSG00000284010,MIR675,ensembl_id_history_name
ENSG00000278656,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278659,ENSG00000198104,OR2T6,ensembl_alt_contig
ENSG00000278663,ENSG00000284065,MIR6887,ensembl_id_history_name
ENSG00000278670,ENSG00000088053,GP6,ensembl_alt_contig
ENSG00000278689,ENSG00000198104,OR2T6,ensembl_alt_contig
ENSG00000278691,ENSG00000264257,KIR3DP1,ensembl_alt_contig
ENSG00000278693,ENSG00000100628,ASB2,ensembl_alt_contig
ENSG00000278695,ENSG00000133433,GSTT2B,ensembl_alt_contig
ENSG00000278699,ENSG00000278522,POTEB3,ensembl_alt_contig
ENSG00000278707,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278710,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000278712,ENSG00000170892,TSEN34,ensembl_alt_contig
ENSG00000278718,ENSG00000104518,GSDMD,ensembl_alt_contig
ENSG00000278723,ENSG00000242019,KIR3DL3,ensembl_alt_contig
ENSG00000278726,ENSG00000240403,KIR3DL2,ensembl_alt_contig
