cancer_code,subtype,symbol,role,agent,pmid,pubmed_title,publication_year,supports_gene_or_agent,supports_disease_context,supports_role_and_phase,reviewed_on
MBL,,SMO,target,vismodegib,PMID:33825892,MEVITEM-a phase I/II trial of vismodegib + temozolomide vs temozolomide in patients with recurrent/refractory medulloblastoma with Sonic Hedgehog pathway activation.,2021,true,true,true,2026-07-17
ATRT,,SMARCB1,biomarker,,PMID:32105509,Efficacy of High-Dose Chemotherapy and Three-Dimensional Conformal Radiation for Atypical Teratoid/Rhabdoid Tumor: A Report From the Children's Oncology Group Trial ACNS0333.,2020,true,true,true,2026-07-17
ATRT,,VIM,biomarker,,PMID:15105808,Double immunolabeling of central nervous system atypical teratoid/rhabdoid tumors.,2004,true,true,true,2026-07-17
ATRT,,EZH2,target,tazemetostat,PMID:37228094,Tazemetostat for tumors harboring SMARCB1/SMARCA4 or EZH2 alterations: results from NCI-COG pediatric MATCH APEC1621C.,2023,true,true,true,2026-07-17
RB,,RB1,biomarker,,PMID:38615905,"Recent progress in retinoblastoma: Pathogenesis, presentation, diagnosis and management.",2024,true,true,true,2026-07-17
RB,,MYCN,biomarker,,PMID:39079981,A MYCN-driven de-differentiation profile identifies a subgroup of aggressive retinoblastoma.,2024,true,true,true,2026-07-17
HEPB,,CTNNB1,biomarker,,PMID:39567475,Divergent WNT signaling and drug sensitivity profiles within hepatoblastoma tumors and organoids.,2024,true,true,true,2026-07-17
HEPB,,AFP,biomarker,,PMID:38143081,An update on diagnosis and treatment of hepatoblastoma.,2024,true,true,true,2026-07-17
NET_PANCREAS,,MEN1,biomarker,,PMID:21252315,"DAXX/ATRX, MEN1, and mTOR pathway genes are frequently altered in pancreatic neuroendocrine tumors.",2011,true,true,true,2026-07-17
NET_PANCREAS,,ATRX,biomarker,,PMID:21252315,"DAXX/ATRX, MEN1, and mTOR pathway genes are frequently altered in pancreatic neuroendocrine tumors.",2011,true,true,true,2026-07-17
NET_PANCREAS,,DAXX,biomarker,,PMID:21252315,"DAXX/ATRX, MEN1, and mTOR pathway genes are frequently altered in pancreatic neuroendocrine tumors.",2011,true,true,true,2026-07-17
NET_PANCREAS,,MTOR,biomarker,,PMID:21306238,Everolimus for advanced pancreatic neuroendocrine tumors.,2011,true,true,true,2026-07-17
NET_PANCREAS,,CHGA,biomarker,,PMID:39556246,Diagnostic and prognostic biomarkers for pancreatic neuroendocrine neoplasms.,2024,true,true,true,2026-07-17
NET_PANCREAS,,SYP,biomarker,,PMID:39556246,Diagnostic and prognostic biomarkers for pancreatic neuroendocrine neoplasms.,2024,true,true,true,2026-07-17
NET_PANCREAS,,SSTR2,biomarker,,PMID:39556246,Diagnostic and prognostic biomarkers for pancreatic neuroendocrine neoplasms.,2024,true,true,true,2026-07-17
NET_PANCREAS,,SSTR2,target,octreotide long-acting,PMID:25911185,The expanding role of somatostatin analogs in gastroenteropancreatic and lung neuroendocrine tumors.,2015,true,true,true,2026-07-17
NET_PANCREAS,,SSTR2,target,lanreotide,PMID:25014687,Lanreotide in metastatic enteropancreatic neuroendocrine tumors.,2014,true,true,true,2026-07-17
NET_PANCREAS,,SSTR2,target,[177Lu]Lu-DOTA-TATE,PMID:38851203,"[177Lu]Lu-DOTA-TATE plus long-acting octreotide versus high‑dose long-acting octreotide for the treatment of newly diagnosed, advanced grade 2-3, well-differentiated, gastroenteropancreatic neuroendocrine tumours (NETTER-2): an open-label, randomised, phase 3 study.",2024,true,true,true,2026-07-17
NET_PANCREAS,,MTOR,target,everolimus,PMID:21306238,Everolimus for advanced pancreatic neuroendocrine tumors.,2011,true,true,true,2026-07-17
NET_PANCREAS,,KDR,target,sunitinib,PMID:21306237,Sunitinib malate for the treatment of pancreatic neuroendocrine tumors.,2011,true,true,true,2026-07-17
NET_MIDGUT,,CHGA,biomarker,,PMID:30057604,Chromogranin A: From Laboratory to Clinical Aspects of Patients with Neuroendocrine Tumors.,2018,true,true,true,2026-07-17
NET_MIDGUT,,SYP,biomarker,,PMID:9744317,Immunohistologic analysis of gastrointestinal and pulmonary carcinoid tumors.,1998,true,true,true,2026-07-17
NET_MIDGUT,,SSTR2,biomarker,,PMID:28076709,Phase 3 Trial of 177Lu-Dotatate for Midgut Neuroendocrine Tumors.,2017,true,true,true,2026-07-17
NET_MIDGUT,,TPH1,biomarker,,PMID:27817224,Telotristat ethyl: a new option for the management of carcinoid syndrome.,2016,true,true,true,2026-07-17
NET_MIDGUT,,SSTR2,target,octreotide long-acting,PMID:19704057,"Placebo-controlled, double-blind, prospective, randomized study on the effect of octreotide LAR in the control of tumor growth in patients with metastatic neuroendocrine midgut tumors: a report from the PROMID Study Group.",2009,true,true,true,2026-07-17
NET_MIDGUT,,SSTR2,target,[177Lu]Lu-DOTA-TATE,PMID:28076709,Phase 3 Trial of 177Lu-Dotatate for Midgut Neuroendocrine Tumors.,2017,true,true,true,2026-07-17
NET_MIDGUT,,TPH1,target,telotristat ethyl,PMID:29330194,Telotristat ethyl in carcinoid syndrome: safety and efficacy in the TELECAST phase 3 trial.,2018,true,true,true,2026-07-17
NET_LUNG,,CHGA,biomarker,,PMID:39523440,RepID as a potential biomarker and therapeutic target for lung neuroendocrine tumor.,2024,true,true,true,2026-07-17
NET_LUNG,,SYP,biomarker,,PMID:39523440,RepID as a potential biomarker and therapeutic target for lung neuroendocrine tumor.,2024,true,true,true,2026-07-17
NET_LUNG,,SSTR2,biomarker,,PMID:38375032,Concomitant inhibition of PI3K/mTOR signaling pathways boosts antiproliferative effects of lanreotide in bronchopulmonary neuroendocrine tumor cells.,2024,true,true,true,2026-07-17
NET_LUNG,,MEN1,biomarker,,PMID:9361035,Identification of MEN1 gene mutations in sporadic carcinoid tumors of the lung.,1997,true,true,true,2026-07-17
NET_LUNG,,SSTR2,target,octreotide long-acting,PMID:25911185,The expanding role of somatostatin analogs in gastroenteropancreatic and lung neuroendocrine tumors.,2015,true,true,true,2026-07-17
NET_LUNG,,MTOR,target,everolimus,PMID:26703889,"Everolimus for the treatment of advanced, non-functional neuroendocrine tumours of the lung or gastrointestinal tract (RADIANT-4): a randomised, placebo-controlled, phase 3 study.",2016,true,true,true,2026-07-17
NEC_MERKEL,,KRT20,biomarker,,PMID:16625069,Immunohistochemical distinction between merkel cell carcinoma and small cell carcinoma of the lung.,2006,true,true,true,2026-07-17
NEC_MERKEL,,CD274,biomarker,,PMID:27093365,PD-1 Blockade with Pembrolizumab in Advanced Merkel-Cell Carcinoma.,2016,true,true,true,2026-07-17
NEC_MERKEL,,CHGA,biomarker,,PMID:30067951,Immunohistochemical profiles of different subsets of Merkel cell carcinoma.,2018,true,true,true,2026-07-17
NEC_MERKEL,,SYP,biomarker,,PMID:30067951,Immunohistochemical profiles of different subsets of Merkel cell carcinoma.,2018,true,true,true,2026-07-17
NEC_MERKEL,,CD274,target,avelumab,PMID:34301810,First-line avelumab in a cohort of 116 patients with metastatic Merkel cell carcinoma (JAVELIN Merkel 200): primary and biomarker analyses of a phase II study.,2021,true,true,true,2026-07-17
NEC_MERKEL,,PDCD1,target,pembrolizumab,PMID:39377880,"Pembrolizumab for the First-Line Treatment of Recurrent Locally Advanced or Metastatic Merkel Cell Carcinoma: Results from the Single-Arm, Open-Label, Phase III KEYNOTE-913 Study.",2024,true,true,true,2026-07-17
NEC_MERKEL,,PDCD1,target,nivolumab + ipilimumab,PMID:36108657,"Combined nivolumab and ipilimumab with or without stereotactic body radiation therapy for advanced Merkel cell carcinoma: a randomised, open label, phase 2 trial.",2022,true,true,true,2026-07-17
MTC,,RET,biomarker,,PMID:37870969,Phase 3 Trial of Selpercatinib in Advanced RET-Mutant Medullary Thyroid Cancer.,2023,true,true,true,2026-07-17
MTC,,CALCA,biomarker,,PMID:39030177,The neurotransmitter calcitonin gene-related peptide shapes an immunosuppressive microenvironment in medullary thyroid cancer.,2024,true,true,true,2026-07-17
MTC,,CEACAM5,biomarker,,PMID:37646181,Medullary thyroid carcinoma.,2023,true,true,true,2026-07-17
MTC,,CHGA,biomarker,,PMID:37646181,Medullary thyroid carcinoma.,2023,true,true,true,2026-07-17
MTC,,RET,target,selpercatinib,PMID:37870969,Phase 3 Trial of Selpercatinib in Advanced RET-Mutant Medullary Thyroid Cancer.,2023,true,true,true,2026-07-17
MTC,,RET,target,pralsetinib,PMID:34118198,"Pralsetinib for patients with advanced or metastatic RET-altered thyroid cancer (ARROW): a multi-cohort, open-label, registrational, phase 1/2 study.",2021,true,true,true,2026-07-17
MTC,,RET,target,cabozantinib,PMID:29045520,"Overall survival analysis of EXAM, a phase III trial of cabozantinib in patients with radiographically progressive medullary thyroid carcinoma.",2017,true,true,true,2026-07-17
MTC,,RET,target,vandetanib,PMID:22025146,"Vandetanib in patients with locally advanced or metastatic medullary thyroid cancer: a randomized, double-blind phase III trial.",2012,true,true,true,2026-07-17
NPC,,EBV_LMP1,biomarker,,PMID:39402748,Targeting the LMP1-ALIX axis in EBV+ nasopharyngeal carcinoma inhibits immunosuppressive small extracellular vesicle secretion and boosts anti-tumor immunity.,2024,true,true,true,2026-07-17
NPC,,EBV_BZLF1,biomarker,,PMID:10664244,Elevation of antibody against Epstein-Barr virus genes BRLF1 and BZLF1 in nasopharyngeal carcinoma.,2000,true,true,true,2026-07-17
NPC,,CD274,biomarker,,PMID:39542656,FOXA1 enhances antitumor immunity via repressing interferon-induced PD-L1 expression in nasopharyngeal carcinoma.,2024,true,true,true,2026-07-17
NPC,,PDCD1,target,toripalimab + gemcitabine/cisplatin,PMID:38015220,Toripalimab Plus Chemotherapy for Recurrent or Metastatic Nasopharyngeal Carcinoma: The JUPITER-02 Randomized Clinical Trial.,2023,true,true,true,2026-07-17
NPC,,PDCD1,target,tislelizumab,PMID:37207654,Tislelizumab plus chemotherapy as first-line treatment for recurrent or metastatic nasopharyngeal cancer: A multicenter phase 3 trial (RATIONALE-309).,2023,true,true,true,2026-07-17
ACINIC,,DOG1,biomarker,,PMID:36077107,DOG1 as an Immunohistochemical Marker of Acinic Cell Carcinoma: A Systematic Review and Meta-Analysis.,2022,true,true,true,2026-07-17
ACINIC,,NR4A3,biomarker,,PMID:38682454,PON3::LCN1 and HTN3::MSANTD3 Gene Fusions With NR4A3/NR4A2 Expression in Salivary Acinic Cell Carcinoma.,2024,true,true,true,2026-07-17
ADCC,,MYB,biomarker,,PMID:35738530,MYB-NFIB fusion transcript in adenoid cystic carcinoma: Current state of knowledge and future directions.,2022,true,true,true,2026-07-17
ADCC,,NFIB,biomarker,,PMID:35738530,MYB-NFIB fusion transcript in adenoid cystic carcinoma: Current state of knowledge and future directions.,2022,true,true,true,2026-07-17
ADCC,,NOTCH1,biomarker,,PMID:36879115,Increased retinoic acid signaling decreases lung metastasis in salivary adenoid cystic carcinoma by inhibiting the noncanonical Notch1 pathway.,2023,true,true,true,2026-07-17
ADCC,,KIT,biomarker,,PMID:14681323,Expression of KIT (CD117) in neoplasms of the head and neck: an ancillary marker for adenoid cystic carcinoma.,2003,true,true,true,2026-07-17
ADCC,,NOTCH1,target,brontictuzumab,PMID:29726923,A phase I dose-escalation and dose-expansion study of brontictuzumab in subjects with selected solid tumors.,2018,true,true,true,2026-07-17
ADCC,,KDR,target,lenvatinib,PMID:30939095,"Phase II Study of Lenvatinib in Patients With Progressive, Recurrent or Metastatic Adenoid Cystic Carcinoma.",2019,true,true,true,2026-07-17
SARC_CHOR,,TBXT,biomarker,,PMID:38892063,Chordoma: Genetics and Contemporary Management.,2024,true,true,true,2026-07-17
SARC_CHOR,,CDKN2A,biomarker,,PMID:18071362,Frequent deletion of the CDKN2A locus in chordoma: analysis of chromosomal imbalances using array comparative genomic hybridisation.,2008,true,true,true,2026-07-17
SARC_CHOR,,LYST,biomarker,,PMID:29026114,The driver landscape of sporadic chordoma.,2017,true,true,true,2026-07-17
SARC_CHOR,,EGFR,target,erlotinib / gefitinib,PMID:38731241,Chordoma Genetic Aberrations and Targeted Therapies Panorama: A Systematic Literature Review.,2024,true,true,true,2026-07-17
SARC_CHOR,,PDGFRB,target,imatinib,PMID:30216418,Imatinib and everolimus in patients with progressing advanced chordoma: A phase 2 clinical study.,2018,true,true,true,2026-07-17
SARC_CHOR,,TBXT,target,brachyury vaccine,PMID:33594772,"Randomized, Double-Blind, Placebo-Controlled Phase II Study of Yeast-Brachyury Vaccine (GI-6301) in Combination with Standard-of-Care Radiotherapy in Locally Advanced, Unresectable Chordoma.",2021,true,true,true,2026-07-17
SARC_CHON,,IDH1,biomarker,,PMID:40100120,Phase I Study of the Mutant IDH1 Inhibitor Ivosidenib: Long-term Safety and Clinical Activity in Patients with Conventional Chondrosarcoma.,2025,true,true,true,2026-07-17
SARC_CHON,,IDH2,biomarker,,PMID:31615936,Genomic Profiling Identifies Association of IDH1/IDH2 Mutation with Longer Relapse-Free and Metastasis-Free Survival in High-Grade Chondrosarcoma.,2020,true,true,true,2026-07-17
SARC_CHON,,EXT1,biomarker,,PMID:18271966,Multiple osteochondromas.,2008,true,true,true,2026-07-17
SARC_CHON,,EXT2,biomarker,,PMID:18271966,Multiple osteochondromas.,2008,true,true,true,2026-07-17
SARC_CHON,,COL2A1,biomarker,,PMID:25024164,Unique mutation portraits and frequent COL2A1 gene alteration in chondrosarcoma.,2014,true,true,true,2026-07-17
SARC_CHON_MESENCHYMAL,,HEY1,biomarker,,PMID:37212282,HEY1-NCOA2 expression modulates chondrogenic differentiation and induces mesenchymal chondrosarcoma in mice.,2023,true,true,true,2026-07-17
SARC_CHON,,IDH1,target,ivosidenib,PMID:40100120,Phase I Study of the Mutant IDH1 Inhibitor Ivosidenib: Long-term Safety and Clinical Activity in Patients with Conventional Chondrosarcoma.,2025,true,true,true,2026-07-17
BL,,MYC,biomarker,,PMID:16760443,Molecular diagnosis of Burkitt's lymphoma.,2006,true,true,true,2026-07-17
BL,,MS4A1,biomarker,,PMID:16760443,Molecular diagnosis of Burkitt's lymphoma.,2006,true,true,true,2026-07-17
BL,,CD79A,biomarker,,PMID:16760443,Molecular diagnosis of Burkitt's lymphoma.,2006,true,true,true,2026-07-17
BL,,BCL6,biomarker,,PMID:16760443,Molecular diagnosis of Burkitt's lymphoma.,2006,true,true,true,2026-07-17
BL,,TP53,biomarker,,PMID:36201743,Genetic subgroups inform on pathobiology in adult and pediatric Burkitt lymphoma.,2023,true,true,true,2026-07-17
BL,,MS4A1,target,rituximab,PMID:26423805,Effect of rituximab on adult Burkitt's lymphoma: a systematic review and meta-analysis.,2016,true,true,true,2026-07-17
FL,,MS4A1,biomarker,,PMID:34210513,"Follicular lymphoma: an update on diagnosis, prognosis, and management.",2021,true,true,true,2026-07-17
FL,,BCL2,biomarker,,PMID:36765742,Follicular Lymphoma in the 5th Edition of the WHO-Classification of Haematolymphoid Neoplasms-Updated Classification and New Biological Data.,2023,true,true,true,2026-07-17
FL,,BCL6,biomarker,,PMID:35297566,"Clinicopathological analysis of follicular lymphoma with BCL2, BCL6, and MYC rearrangements.",2022,true,true,true,2026-07-17
FL,,CD10,biomarker,,PMID:40393874,Distinct genetic alterations in CD10-negative MUM1-positive follicular lymphoma.,2025,true,true,true,2026-07-17
FL,,EZH2,biomarker,,PMID:33035457,"Tazemetostat for patients with relapsed or refractory follicular lymphoma: an open-label, single-arm, multicentre, phase 2 trial.",2020,true,true,true,2026-07-17
FL,,MS4A1,target,rituximab,PMID:21176949,"Rituximab maintenance for 2 years in patients with high tumour burden follicular lymphoma responding to rituximab plus chemotherapy (PRIMA): a phase 3, randomised controlled trial.",2011,true,true,true,2026-07-17
FL,,MS4A1,target,obinutuzumab,PMID:28276536,Obinutuzumab in follicular lymphoma.,2016,true,true,true,2026-07-17
FL,,EZH2,target,tazemetostat,PMID:33035457,"Tazemetostat for patients with relapsed or refractory follicular lymphoma: an open-label, single-arm, multicentre, phase 2 trial.",2020,true,true,true,2026-07-17
FL,,MS4A1,target,mosunetuzumab,PMID:35803286,"Safety and efficacy of mosunetuzumab, a bispecific antibody, in patients with relapsed or refractory follicular lymphoma: a single-arm, multicentre, phase 2 study.",2022,true,true,true,2026-07-17
FL,,MS4A1,target,epcoritamab,PMID:41371238,"Epcoritamab, lenalidomide, and rituximab versus lenalidomide and rituximab for relapsed or refractory follicular lymphoma (EPCORE FL-1): a global, open-label, randomised, phase 3 trial.",2026,true,true,true,2026-07-17
FL,,CD19,target,axicabtagene ciloleucel (axi-cel),PMID:35403693,FDA Approval Summary: Axicabtagene Ciloleucel for Relapsed or Refractory Follicular Lymphoma.,2022,true,true,true,2026-07-17
FL,,CD19,target,lisocabtagene maraleucel (liso-cel),PMID:38830991,Lisocabtagene maraleucel in follicular lymphoma: the phase 2 TRANSCEND FL study.,2024,true,true,true,2026-07-17
HCL,,BRAF,biomarker,,PMID:38440808,"Hairy cell leukemia 2024: Update on diagnosis, risk-stratification, and treatment-Annual updates in hematological malignancies.",2024,true,true,true,2026-07-17
HCL,,MS4A1,biomarker,,PMID:31068044,Hairy cell leukemia: present and future directions.,2019,true,true,true,2026-07-17
HCL,,CD22,biomarker,,PMID:31068044,Hairy cell leukemia: present and future directions.,2019,true,true,true,2026-07-17
HCL,,CD25,biomarker,,PMID:38440808,"Hairy cell leukemia 2024: Update on diagnosis, risk-stratification, and treatment-Annual updates in hematological malignancies.",2024,true,true,true,2026-07-17
HCL,,BRAF,target,vemurafenib,PMID:26352686,Targeting Mutant BRAF in Relapsed or Refractory Hairy-Cell Leukemia.,2015,true,true,true,2026-07-17
HCL,,BRAF,target,dabrafenib + trametinib,PMID:36108341,Dabrafenib plus trametinib in patients with relapsed/refractory BRAF V600E mutation-positive hairy cell leukemia.,2023,true,true,true,2026-07-17
CML,,BCR,biomarker,,PMID:38280275,The impact of the BCR-ABL oncogene in the pathology and treatment of chronic myeloid leukemia.,2024,true,true,true,2026-07-17
CML,,ABL1,biomarker,,PMID:33773846,"Chronic Myeloid Leukemia: Modern therapies, current challenges and future directions.",2021,true,true,true,2026-07-17
CML,,ABL1,target,imatinib,PMID:12637609,Imatinib compared with interferon and low-dose cytarabine for newly diagnosed chronic-phase chronic myeloid leukemia.,2003,true,true,true,2026-07-17
CML,,ABL1,target,dasatinib,PMID:27217448,Final 5-Year Study Results of DASISION: The Dasatinib Versus Imatinib Study in Treatment-Naïve Chronic Myeloid Leukemia Patients Trial.,2016,true,true,true,2026-07-17
CML,,ABL1,target,nilotinib,PMID:26837842,Long-term benefits and risks of frontline nilotinib vs imatinib for chronic myeloid leukemia in chronic phase: 5-year update of the randomized ENESTnd trial.,2016,true,true,true,2026-07-17
CML,,ABL1,target,bosutinib,PMID:29091516,Bosutinib Versus Imatinib for Newly Diagnosed Chronic Myeloid Leukemia: Results From the Randomized BFORE Trial.,2018,true,true,true,2026-07-17
CML,,ABL1,target,ponatinib,PMID:34407543,"Ponatinib dose-ranging study in chronic-phase chronic myeloid leukemia: a randomized, open-label phase 2 clinical trial.",2021,true,true,true,2026-07-17
CML,,ABL1,target,asciminib,PMID:38820078,Asciminib in Newly Diagnosed Chronic Myeloid Leukemia.,2024,true,true,true,2026-07-17
SCLC,,DLL3,biomarker,,PMID:31215500,DLL3: an emerging target in small cell lung cancer.,2019,true,true,true,2026-07-17
SCLC,,ASCL1,biomarker,,PMID:30926931,Molecular subtypes of small cell lung cancer: a synthesis of human and mouse model data.,2019,true,true,true,2026-07-17
SCLC,,NEUROD1,biomarker,,PMID:30926931,Molecular subtypes of small cell lung cancer: a synthesis of human and mouse model data.,2019,true,true,true,2026-07-17
SCLC,,POU2F3,biomarker,,PMID:37357936,POU2F3: A Sensitive and Specific Diagnostic Marker for Neuroendocrine-low/negative Small Cell Lung Cancer.,2023,true,true,true,2026-07-17
SCLC,,YAP1,biomarker,,PMID:38180245,Molecular and Pathologic Characterization of YAP1-Expressing Small Cell Lung Cancer Cell Lines Leads to Reclassification as SMARCA4-Deficient Malignancies.,2024,true,true,true,2026-07-17
SCLC,,TP53,biomarker,,PMID:26168399,Comprehensive genomic profiles of small cell lung cancer.,2015,true,true,true,2026-07-17
SCLC,,RB1,biomarker,,PMID:26168399,Comprehensive genomic profiles of small cell lung cancer.,2015,true,true,true,2026-07-17
SCLC,,DLL3,target,tarlatamab,PMID:37861218,Tarlatamab for Patients with Previously Treated Small-Cell Lung Cancer.,2023,true,true,true,2026-07-17
SCLC,,TOP1,target,topotecan,PMID:10080612,"Topotecan versus cyclophosphamide, doxorubicin, and vincristine for the treatment of recurrent small-cell lung cancer.",1999,true,true,true,2026-07-17
SCLC,,CD274,target,atezolizumab,PMID:30280641,First-Line Atezolizumab plus Chemotherapy in Extensive-Stage Small-Cell Lung Cancer.,2018,true,true,true,2026-07-17
SCLC,,CD274,target,durvalumab,PMID:31590988,"Durvalumab plus platinum-etoposide versus platinum-etoposide in first-line treatment of extensive-stage small-cell lung cancer (CASPIAN): a randomised, controlled, open-label, phase 3 trial.",2019,true,true,true,2026-07-17
T_ALL,,CD7,biomarker,,PMID:37314354,Base-Edited CAR7 T Cells for Relapsed T-Cell Acute Lymphoblastic Leukemia.,2023,true,true,true,2026-07-17
T_ALL,,NOTCH1,biomarker,,PMID:15472075,Activating mutations of NOTCH1 in human T cell acute lymphoblastic leukemia.,2004,true,true,true,2026-07-17
T_ALL,,FBXW7,biomarker,,PMID:38848537,NGS-based stratification refines the risk stratification in T-ALL and identifies a very-high-risk subgroup of patients.,2024,true,true,true,2026-07-17
T_ALL,,TP53,biomarker,,PMID:34440292,T-Cell Acute Lymphoblastic Leukemia: Biomarkers and Their Clinical Usefulness.,2021,true,true,true,2026-07-17
T_ALL,,CD7,target,WU-CART-007,PMID:40445850,Phase 1/2 trial of anti-CD7 allogeneic WU-CART-007 for patients with relapsed/refractory T-cell malignancies.,2025,true,true,true,2026-07-17
T_ALL,,CD38,target,daratumumab,PMID:29305553,Preclinical efficacy of daratumumab in T-cell acute lymphoblastic leukemia.,2018,true,true,true,2026-07-17
CTCL,,CD4,biomarker,,PMID:24438969,Primary cutaneous T-cell lymphoma (mycosis fungoides and Sézary syndrome): part I. Diagnosis: clinical and histopathologic features and new molecular and biologic markers.,2014,true,true,true,2026-07-17
CTCL,,DPP4,biomarker,,PMID:16412210,On the diagnosis of erythrodermic cutaneous T-cell lymphoma.,2006,true,true,true,2026-07-17
CTCL,,CCR4,biomarker,,PMID:33811642,CCR4 in cutaneous T-cell lymphoma: Therapeutic targeting of a pathogenic driver.,2021,true,true,true,2026-07-17
CTCL,,TNFRSF8,biomarker,,PMID:28600132,"Brentuximab vedotin or physician's choice in CD30-positive cutaneous T-cell lymphoma (ALCANZA): an international, open-label, randomised, phase 3, multicentre trial.",2017,true,true,true,2026-07-17
CTCL,,CCR4,target,mogamulizumab,PMID:30100375,"Mogamulizumab versus vorinostat in previously treated cutaneous T-cell lymphoma (MAVORIC): an international, open-label, randomised, controlled phase 3 trial.",2018,true,true,true,2026-07-17
CTCL,,TNFRSF8,target,brentuximab vedotin,PMID:34507350,Randomized phase 3 ALCANZA study of brentuximab vedotin vs physician's choice in cutaneous T-cell lymphoma: final data.,2021,true,true,true,2026-07-17
CTCL,,HDAC1,target,romidepsin,PMID:20126671,Romidepsin for the treatment of cutaneous T-cell lymphoma.,2009,true,true,true,2026-07-17
CTCL,,HDAC1,target,vorinostat,PMID:17940636,Vorinostat in cutaneous T-cell lymphoma.,2007,true,true,true,2026-07-17
SARC,MPNST,NF1,biomarker,,PMID:36598417,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,2023,true,true,true,2026-07-17
SARC,MPNST,CDKN2A,biomarker,,PMID:36598417,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,2023,true,true,true,2026-07-17
SARC,MPNST,CDKN2B,biomarker,,PMID:14519636,"p15INK4b, p14ARF, and p16INK4a inactivation in sporadic and neurofibromatosis type 1-related malignant peripheral nerve sheath tumors.",2003,true,true,true,2026-07-17
SARC,MPNST,TP53,biomarker,,PMID:36598417,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,2023,true,true,true,2026-07-17
SARC,MPNST,SUZ12,biomarker,,PMID:31023785,Malignant Peripheral Nerve Sheath Tumors: From Epigenome to Bedside.,2019,true,true,true,2026-07-17
SARC,MPNST,EED,biomarker,,PMID:31023785,Malignant Peripheral Nerve Sheath Tumors: From Epigenome to Bedside.,2019,true,true,true,2026-07-17
SARC,MPNST,SMARCB1,biomarker,,PMID:41881192,Defining Prognostic Markers and Clinical Outcomes in Epithelioid Malignant Peripheral Nerve Sheath Tumor.,2026,true,true,true,2026-07-17
SARC,MPNST,SOX10,biomarker,,PMID:28551330,Histopathologic evaluation of atypical neurofibromatous tumors and their transformation into malignant peripheral nerve sheath tumor in patients with neurofibromatosis 1-a consensus overview.,2017,true,true,true,2026-07-17
SARC,MPNST,S100B,biomarker,,PMID:28551330,Histopathologic evaluation of atypical neurofibromatous tumors and their transformation into malignant peripheral nerve sheath tumor in patients with neurofibromatosis 1-a consensus overview.,2017,true,true,true,2026-07-17
SARC,MPNST,MAP2K1,target,trametinib,PMID:32975370,Functional imaging of RAS pathway targeting in malignant peripheral nerve sheath tumor cells and xenografts.,2020,true,true,true,2026-07-17
SARC,MPNST,MAP2K1,target,selumetinib,PMID:41504652,SARC031: A Phase II Trial of Selumetinib and Sirolimus for Patients with Unresectable or Metastatic Malignant Peripheral Nerve Sheath Tumors (MPNST).,2026,true,true,true,2026-07-17
SARC,MPNST,PTPN11,target,SHP2 inhibitors,PMID:33032988,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,true,true,true,2026-07-17
SARC,MMNST,TYR,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,PMEL,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,MLANA,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,DCT,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,MITF,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,SOX10,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,S100B,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,PMP22,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
